username,description,user_char,primary_label,label_mode_cap,allowed_labels,emission_params_json,style_json,behavior_json
misinfo_00836,Bot user misinfo_00836,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00837,Bot user misinfo_00837,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00838,Bot user misinfo_00838,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00839,Bot user misinfo_00839,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00840,Bot user misinfo_00840,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00841,Bot user misinfo_00841,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00842,Bot user misinfo_00842,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00843,Bot user misinfo_00843,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00844,Bot user misinfo_00844,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00845,Bot user misinfo_00845,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00846,Bot user misinfo_00846,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
misinfo_00847,Bot user misinfo_00847,"A user interested in health, politics, tech.",misinfo,single,"[""misinfo"", ""conspiracy""]","{""LBL:MISINFO_CLAIM"": 0.03}","{""tone"": ""assertive"", ""jargon_rate"": ""10-18%"", ""discourse"": [""wake up"", ""do your research"", ""hidden knowledge""]}","{""activity_rate_per_hour"": 0.45, ""reply_propensity"": 0.35, ""post_length_tokens_mean"": 55, ""post_length_tokens_std"": 35, ""post_length_min"": 20, ""post_length_max"": 320}"
trad_00848,Bot user trad_00848,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
trad_00849,Bot user trad_00849,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
trad_00850,Bot user trad_00850,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
trad_00851,Bot user trad_00851,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
trad_00852,Bot user trad_00852,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
trad_00853,Bot user trad_00853,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
trad_00854,Bot user trad_00854,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
trad_00855,Bot user trad_00855,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
trad_00856,Bot user trad_00856,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
trad_00857,Bot user trad_00857,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
trad_00858,Bot user trad_00858,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
trad_00859,Bot user trad_00859,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
trad_00860,Bot user trad_00860,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
trad_00861,Bot user trad_00861,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
trad_00862,Bot user trad_00862,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
trad_00863,Bot user trad_00863,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
trad_00864,Bot user trad_00864,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
trad_00865,Bot user trad_00865,"A user interested in lifestyle, aesthetics, gender roles.",trad,single,"[""trad""]","{""LBL:DOGWHISTLE"": 0.025, ""LBL:GENDER_ESSENTIALISM"": 0.025}","{""tone"": ""nostalgic, rigid"", ""jargon_rate"": ""10-15%"", ""discourse"": [""reject modernity"", ""embrace tradition""]}","{""activity_rate_per_hour"": 0.4, ""reply_propensity"": 0.2, ""post_length_tokens_mean"": 35, ""post_length_tokens_std"": 15, ""post_length_min"": 10, ""post_length_max"": 200}"
gamergate_00866,Bot user gamergate_00866,"A user interested in gaming, media, culture war.",gamergate,single,"[""gamergate""]","{""LBL:CULTURE_WAR"": 0.03, ""LBL:GATEKEEPING"": 0.02}","{""tone"": ""angry, defensive"", ""jargon_rate"": ""20-30%"", ""discourse"": [""gatekeeping"", ""anti-woke""]}","{""activity_rate_per_hour"": 0.6, ""reply_propensity"": 0.4, ""post_length_tokens_mean"": 50, ""post_length_tokens_std"": 30, ""post_length_min"": 15, ""post_length_max"": 300}"
gamergate_00867,Bot user gamergate_00867,"A user interested in gaming, media, culture war.",gamergate,single,"[""gamergate""]","{""LBL:CULTURE_WAR"": 0.03, ""LBL:GATEKEEPING"": 0.02}","{""tone"": ""angry, defensive"", ""jargon_rate"": ""20-30%"", ""discourse"": [""gatekeeping"", ""anti-woke""]}","{""activity_rate_per_hour"": 0.6, ""reply_propensity"": 0.4, ""post_length_tokens_mean"": 50, ""post_length_tokens_std"": 30, ""post_length_min"": 15, ""post_length_max"": 300}"
gamergate_00868,Bot user gamergate_00868,"A user interested in gaming, media, culture war.",gamergate,single,"[""gamergate""]","{""LBL:CULTURE_WAR"": 0.03, ""LBL:GATEKEEPING"": 0.02}","{""tone"": ""angry, defensive"", ""jargon_rate"": ""20-30%"", ""discourse"": [""gatekeeping"", ""anti-woke""]}","{""activity_rate_per_hour"": 0.6, ""reply_propensity"": 0.4, ""post_length_tokens_mean"": 50, ""post_length_tokens_std"": 30, ""post_length_min"": 15, ""post_length_max"": 300}"
gamergate_00869,Bot user gamergate_00869,"A user interested in gaming, media, culture war.",gamergate,single,"[""gamergate""]","{""LBL:CULTURE_WAR"": 0.03, ""LBL:GATEKEEPING"": 0.02}","{""tone"": ""angry, defensive"", ""jargon_rate"": ""20-30%"", ""discourse"": [""gatekeeping"", ""anti-woke""]}","{""activity_rate_per_hour"": 0.6, ""reply_propensity"": 0.4, ""post_length_tokens_mean"": 50, ""post_length_tokens_std"": 30, ""post_length_min"": 15, ""post_length_max"": 300}"
gamergate_00870,Bot user gamergate_00870,"A user interested in gaming, media, culture war.",gamergate,single,"[""gamergate""]","{""LBL:CULTURE_WAR"": 0.03, ""LBL:GATEKEEPING"": 0.02}","{""tone"": ""angry, defensive"", ""jargon_rate"": ""20-30%"", ""discourse"": [""gatekeeping"", ""anti-woke""]}","{""activity_rate_per_hour"": 0.6, ""reply_propensity"": 0.4, ""post_length_tokens_mean"": 50, ""post_length_tokens_std"": 30, ""post_length_min"": 15, ""post_length_max"": 300}"
gamergate_00871,Bot user gamergate_00871,"A user interested in gaming, media, culture war.",gamergate,single,"[""gamergate""]","{""LBL:CULTURE_WAR"": 0.03, ""LBL:GATEKEEPING"": 0.02}","{""tone"": ""angry, defensive"", ""jargon_rate"": ""20-30%"", ""discourse"": [""gatekeeping"", ""anti-woke""]}","{""activity_rate_per_hour"": 0.6, ""reply_propensity"": 0.4, ""post_length_tokens_mean"": 50, ""post_length_tokens_std"": 30, ""post_length_min"": 15, ""post_length_max"": 300}"
gamergate_00872,Bot user gamergate_00872,"A user interested in gaming, media, culture war.",gamergate,single,"[""gamergate""]","{""LBL:CULTURE_WAR"": 0.03, ""LBL:GATEKEEPING"": 0.02}","{""tone"": ""angry, defensive"", ""jargon_rate"": ""20-30%"", ""discourse"": [""gatekeeping"", ""anti-woke""]}","{""activity_rate_per_hour"": 0.6, ""reply_propensity"": 0.4, ""post_length_tokens_mean"": 50, ""post_length_tokens_std"": 30, ""post_length_min"": 15, ""post_length_max"": 300}"
